"CO_GRUPO";"CO_REGIAO_CURSO";"NU_IDADE";"TP_SEXO";"CO_TURNO_GRADUACAO";"NT_GER";"QE_I01";"QE_I02";"QE_I04";"QE_I05";"QE_I08";"QE_I21";"QE_I22";"QE_I23";"NT_OBJ_FG";"NT_OBJ_CE";"Sexo";"Regiao";"Turno";"Estado_Civil";"Cor_Raca";"Escolaridade_Pai";"Escolaridade_Mae";"Renda_Familiar";"Familiar_Graduado";"Qdade_Livros";"Horas_Estudo"
3002;2;35;"M";4;47,4;"B";"B";"B";"B";"A";"B";"C";"E";50;41,7;"Masculino";"Nordeste";"Noturno";"Casado";"Preta";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"De 3 a 5";"Mais de 12"
3002;2;26;"M";4;54,1;"A";"D";"B";"E";"A";"A";"C";"B";62,5;54,2;"Masculino";"Nordeste";"Noturno";"Solteiro";"Parda";"Ensino Fundamental I";"Ensino Superior";"Até 1,5 salário mínimo";"Sim";"De 3 a 5";"De 1 a 3"
3002;2;22;"F";3;55,9;"A";"B";"C";"A";"A";"B";"C";"B";75;50;"Feminino";"Nordeste";"Integral";"Solteiro";"Preta";"Ensino Fundamental II";"Nenhuma";"Até 1,5 salário mínimo";"Não";"De 3 a 5";"De 1 a 3"
3002;2;51;"F";4;37,3;"C";"D";"A";"C";"A";"A";"B";"B";37,5;37,5;"Feminino";"Nordeste";"Noturno";"Separado";"Parda";"Nenhuma";"Ensino Fundamental II";"Até 1,5 salário mínimo";"Sim";"De 1 a 2";"De 1 a 3"
3002;2;24;"M";4;57,9;"A";"A";"C";"D";"A";"B";"B";"D";50;58,3;"Masculino";"Nordeste";"Noturno";"Solteiro";"Branca";"Ensino Fundamental II";"Ensino Médio";"Até 1,5 salário mínimo";"Não";"De 1 a 2";"De 8 a 12"
3002;2;38;"M";4;42,9;"A";"F";"B";"A";"A";"A";"A";"D";50;41,7;"Masculino";"Nordeste";"Noturno";"Solteiro";"Sem declaracao";"Ensino Fundamental I";"Nenhuma";"Até 1,5 salário mínimo";"Sim";"Nenhum";"De 8 a 12"
3002;2;25;"M";4;30,9;"A";"D";"B";"B";"A";"A";"B";"B";37,5;29,2;"Masculino";"Nordeste";"Noturno";"Solteiro";"Parda";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Sim";"De 1 a 2";"De 1 a 3"
3002;2;41;"M";4;56,9;"B";"D";"A";"A";"C";"A";"E";"E";87,5;54,2;"Masculino";"Nordeste";"Noturno";"Casado";"Parda";"Nenhuma";"Nenhuma";"De 3 a 4,5 salários mínimos";"Sim";"Mais de 8";"Mais de 12"
3002;2;22;"M";3;51,9;"A";"D";"B";"D";"A";"A";"B";"B";62,5;66,7;"Masculino";"Nordeste";"Integral";"Solteiro";"Parda";"Ensino Fundamental I";"Ensino Médio";"Até 1,5 salário mínimo";"Sim";"De 1 a 2";"De 1 a 3"
3002;2;30;"M";4;53,7;"A";"B";"D";"D";"C";"A";"B";"E";50;62,5;"Masculino";"Nordeste";"Noturno";"Solteiro";"Preta";"Ensino Médio";"Ensino Médio";"De 3 a 4,5 salários mínimos";"Sim";"De 1 a 2";"Mais de 12"
3002;2;24;"M";4;50,2;"A";"A";"E";"F";"B";"A";"E";"D";62,5;50;"Masculino";"Nordeste";"Noturno";"Solteiro";"Branca";"Ensino Superior";"Pós Graduação";"De 1,5 e 3 salários mínimos";"Sim";"Mais de 8";"De 8 a 12"
3002;2;29;"M";4;47,8;"B";"A";"B";"B";"A";"B";"B";"B";50;45,8;"Masculino";"Nordeste";"Noturno";"Casado";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"De 1 a 2";"De 1 a 3"
3002;2;22;"M";3;48,6;"A";"D";"E";"D";"B";"B";"D";"B";37,5;45,8;"Masculino";"Nordeste";"Integral";"Solteiro";"Parda";"Ensino Superior";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Não";"De 6 a 8";"De 1 a 3"
3002;2;28;"F";4;64,7;"A";"D";"C";"A";"B";"B";"A";"B";87,5;58,3;"Feminino";"Nordeste";"Noturno";"Solteiro";"Parda";"Ensino Fundamental II";"Nenhuma";"De 1,5 e 3 salários mínimos";"Não";"Nenhum";"De 1 a 3"
3002;2;31;"M";4;34,7;"A";"C";"B";"D";"A";"A";"C";"C";62,5;29,2;"Masculino";"Nordeste";"Noturno";"Solteiro";"Amarela";"Ensino Fundamental I";"Ensino Médio";"Até 1,5 salário mínimo";"Sim";"De 3 a 5";"De 4 a 7"
3002;2;23;"M";4;40;"A";"D";"B";"D";"C";"B";"A";"A";37,5;50;"Masculino";"Nordeste";"Noturno";"Solteiro";"Parda";"Ensino Fundamental I";"Ensino Médio";"De 3 a 4,5 salários mínimos";"Não";"Nenhum";"Nenhuma"
3002;2;24;"F";4;45,2;"A";"D";"D";"D";"A";"B";"C";"D";62,5;45,8;"Feminino";"Nordeste";"Noturno";"Solteiro";"Parda";"Ensino Médio";"Ensino Médio";"Até 1,5 salário mínimo";"Não";"De 3 a 5";"De 8 a 12"
3002;2;25;"F";3;53,1;"B";"F";"D";"D";"A";"A";"A";"B";50;54,2;"Feminino";"Nordeste";"Integral";"Casado";"Sem declaracao";"Ensino Médio";"Ensino Médio";"Até 1,5 salário mínimo";"Sim";"Nenhum";"De 1 a 3"
3002;2;22;"F";3;68,4;"A";"C";"C";"D";"A";"B";"C";"D";62,5;70,8;"Feminino";"Nordeste";"Integral";"Solteiro";"Amarela";"Ensino Fundamental II";"Ensino Médio";"Até 1,5 salário mínimo";"Não";"De 3 a 5";"De 8 a 12"
3002;2;23;"M";4;53;"A";"D";"C";"C";"A";"A";"A";"B";87,5;45,8;"Masculino";"Nordeste";"Noturno";"Solteiro";"Parda";"Ensino Fundamental II";"Ensino Fundamental II";"Até 1,5 salário mínimo";"Sim";"Nenhum";"De 1 a 3"
3002;2;24;"M";3;51,1;"A";"D";"B";"B";"A";"B";"B";"C";62,5;45,8;"Masculino";"Nordeste";"Integral";"Solteiro";"Parda";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"De 1 a 2";"De 4 a 7"
3002;2;26;"M";4;67,1;"A";"A";"C";"C";"B";"A";"C";"C";62,5;70,8;"Masculino";"Nordeste";"Noturno";"Solteiro";"Branca";"Ensino Fundamental II";"Ensino Fundamental II";"De 1,5 e 3 salários mínimos";"Sim";"De 3 a 5";"De 4 a 7"
3002;2;21;"M";3;70,1;"A";"D";"D";"B";"A";"B";"B";"E";62,5;79,2;"Masculino";"Nordeste";"Integral";"Solteiro";"Parda";"Ensino Médio";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"De 1 a 2";"Mais de 12"
3002;2;31;"M";4;54,2;"B";"B";"B";"D";"B";"B";"C";"B";50;58,3;"Masculino";"Nordeste";"Noturno";"Casado";"Preta";"Ensino Fundamental I";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Não";"De 3 a 5";"De 1 a 3"
3002;2;22;"F";3;67,4;"A";"D";"D";"D";"A";"B";"B";"C";75;62,5;"Feminino";"Nordeste";"Integral";"Solteiro";"Parda";"Ensino Médio";"Ensino Médio";"Até 1,5 salário mínimo";"Não";"De 1 a 2";"De 4 a 7"
3002;2;20;"F";3;59,2;"A";"D";"B";"F";"A";"A";"C";"B";62,5;62,5;"Feminino";"Nordeste";"Integral";"Solteiro";"Parda";"Ensino Fundamental I";"Pós Graduação";"Até 1,5 salário mínimo";"Sim";"De 3 a 5";"De 1 a 3"
3002;2;23;"F";3;56,9;"A";"D";"B";"D";"B";"A";"C";"C";75;54,2;"Feminino";"Nordeste";"Integral";"Solteiro";"Parda";"Ensino Fundamental I";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Sim";"De 3 a 5";"De 4 a 7"
3002;2;30;"F";3;59,9;"E";"D";"A";"B";"A";"A";"C";"B";75;58,3;"Feminino";"Nordeste";"Integral";"Outro";"Parda";"Nenhuma";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Sim";"De 3 a 5";"De 1 a 3"
3002;2;28;"M";3;76,8;"A";"A";"B";"B";"C";"A";"A";"C";75;79,2;"Masculino";"Nordeste";"Integral";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"De 3 a 4,5 salários mínimos";"Sim";"Nenhum";"De 4 a 7"
3002;4;27;"F";4;48,5;"A";"B";"B";"D";"B";"A";"C";"C";75;41,7;"Feminino";"Sul";"Noturno";"Solteiro";"Preta";"Ensino Fundamental I";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Sim";"De 3 a 5";"De 4 a 7"
3002;4;31;"F";4;50,3;"A";"A";"D";"B";"A";"B";"A";"C";62,5;50;"Feminino";"Sul";"Noturno";"Solteiro";"Branca";"Ensino Médio";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"Nenhum";"De 4 a 7"
3002;4;22;"F";4;65;"A";"D";"A";"C";"A";"A";"D";"E";62,5;62,5;"Feminino";"Sul";"Noturno";"Solteiro";"Parda";"Nenhuma";"Ensino Fundamental II";"Até 1,5 salário mínimo";"Sim";"De 6 a 8";"Mais de 12"
3002;4;24;"M";4;50,5;"A";"A";"D";"F";"C";"A";"B";"B";75;50;"Masculino";"Sul";"Noturno";"Solteiro";"Branca";"Ensino Médio";"Pós Graduação";"De 3 a 4,5 salários mínimos";"Sim";"De 1 a 2";"De 1 a 3"
3002;4;24;"M";4;66,3;"A";"D";"D";"E";"C";"A";"E";"E";62,5;66,7;"Masculino";"Sul";"Noturno";"Solteiro";"Parda";"Ensino Médio";"Ensino Superior";"De 3 a 4,5 salários mínimos";"Sim";"Mais de 8";"Mais de 12"
3002;4;20;"M";4;45,2;"A";"A";"C";"C";"B";"A";"E";"B";62,5;41,7;"Masculino";"Sul";"Noturno";"Solteiro";"Branca";"Ensino Fundamental II";"Ensino Fundamental II";"De 1,5 e 3 salários mínimos";"Sim";"Mais de 8";"De 1 a 3"
3002;4;28;"F";4;51,4;"A";"B";"B";"C";"A";"A";"C";"B";50;50;"Feminino";"Sul";"Noturno";"Solteiro";"Preta";"Ensino Fundamental I";"Ensino Fundamental II";"Até 1,5 salário mínimo";"Sim";"De 3 a 5";"De 1 a 3"
3002;4;22;"M";4;74,7;"A";"D";"A";"A";"A";"B";"D";"B";75;70,8;"Masculino";"Sul";"Noturno";"Solteiro";"Parda";"Nenhuma";"Nenhuma";"Até 1,5 salário mínimo";"Não";"De 6 a 8";"De 1 a 3"
3002;4;21;"M";4;66,7;"A";"A";"D";"C";"F";"A";"B";"B";62,5;62,5;"Masculino";"Sul";"Noturno";"Solteiro";"Branca";"Ensino Médio";"Ensino Fundamental II";"De 10 a 30 salários mínimos";"Sim";"De 1 a 2";"De 1 a 3"
3002;4;22;"F";1;69;"A";"A";"A";"B";"B";"B";"B";"B";75;70,8;"Feminino";"Sul";"Matutino";"Solteiro";"Branca";"Nenhuma";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Não";"De 1 a 2";"De 1 a 3"
3002;4;23;"F";1;64,4;"A";"A";"D";"F";"F";"A";"B";"B";62,5;79,2;"Feminino";"Sul";"Matutino";"Solteiro";"Branca";"Ensino Médio";"Pós Graduação";"De 10 a 30 salários mínimos";"Sim";"De 1 a 2";"De 1 a 3"
3002;4;22;"F";1;44,5;"A";"A";"D";"E";"B";"A";"B";"C";50;41,7;"Feminino";"Sul";"Matutino";"Solteiro";"Branca";"Ensino Médio";"Ensino Superior";"De 1,5 e 3 salários mínimos";"Sim";"De 1 a 2";"De 4 a 7"
3002;4;21;"M";1;65;"E";"A";"D";"D";"E";"B";"C";"A";100;70,8;"Masculino";"Sul";"Matutino";"Outro";"Branca";"Ensino Médio";"Ensino Médio";"De 6 a 10 salários mínimos";"Não";"De 3 a 5";"Nenhuma"
3002;4;22;"M";1;59,7;"A";"A";"E";"F";"E";"A";"C";"B";62,5;70,8;"Masculino";"Sul";"Matutino";"Solteiro";"Branca";"Ensino Superior";"Pós Graduação";"De 6 a 10 salários mínimos";"Sim";"De 3 a 5";"De 1 a 3"
3002;4;25;"F";1;57;"B";"D";"B";"C";"D";"B";"E";"C";62,5;58,3;"Feminino";"Sul";"Matutino";"Casado";"Parda";"Ensino Fundamental I";"Ensino Fundamental II";"De 4,5 a 6 salários mínimos";"Não";"Mais de 8";"De 4 a 7"
3002;4;23;"M";1;41,5;"A";"A";"E";"F";"E";"A";"B";"B";37,5;37,5;"Masculino";"Sul";"Matutino";"Solteiro";"Branca";"Ensino Superior";"Pós Graduação";"De 6 a 10 salários mínimos";"Sim";"De 1 a 2";"De 1 a 3"
3002;4;23;"M";1;57;"A";"A";"B";"C";"C";"B";"B";"D";87,5;62,5;"Masculino";"Sul";"Matutino";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Fundamental II";"De 3 a 4,5 salários mínimos";"Não";"De 1 a 2";"De 8 a 12"
3002;4;26;"M";1;56,9;"A";"F";"D";"B";"A";"B";"C";"B";62,5;62,5;"Masculino";"Sul";"Matutino";"Solteiro";"Sem declaracao";"Ensino Médio";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"De 3 a 5";"De 1 a 3"
3002;4;22;"F";1;58,9;"A";"A";"D";"D";"D";"B";"C";"B";50;70,8;"Feminino";"Sul";"Matutino";"Solteiro";"Branca";"Ensino Médio";"Ensino Médio";"De 4,5 a 6 salários mínimos";"Não";"De 3 a 5";"De 1 a 3"
3002;4;25;"M";1;65,4;"A";"A";"E";"D";"E";"A";"C";"D";62,5;70,8;"Masculino";"Sul";"Matutino";"Solteiro";"Branca";"Ensino Superior";"Ensino Médio";"De 6 a 10 salários mínimos";"Sim";"De 3 a 5";"De 8 a 12"
3002;4;21;"M";1;75,4;"A";"D";"D";"B";"D";"B";"C";"C";75;75;"Masculino";"Sul";"Matutino";"Solteiro";"Parda";"Ensino Médio";"Ensino Fundamental I";"De 4,5 a 6 salários mínimos";"Não";"De 3 a 5";"De 4 a 7"
3002;4;21;"F";1;73,9;"A";"B";"C";"D";"C";"B";"B";"E";87,5;70,8;"Feminino";"Sul";"Matutino";"Solteiro";"Preta";"Ensino Fundamental II";"Ensino Médio";"De 3 a 4,5 salários mínimos";"Não";"De 1 a 2";"Mais de 12"
3002;4;21;"M";4;79,1;"A";"A";"C";"D";"E";"B";"B";"C";87,5;79,2;"Masculino";"Sul";"Noturno";"Solteiro";"Branca";"Ensino Fundamental II";"Ensino Médio";"De 6 a 10 salários mínimos";"Não";"De 1 a 2";"De 4 a 7"
3002;4;25;"M";4;33,8;"A";"D";"D";"F";"D";"A";"C";"B";50;37,5;"Masculino";"Sul";"Noturno";"Solteiro";"Parda";"Ensino Médio";"Pós Graduação";"De 4,5 a 6 salários mínimos";"Sim";"De 3 a 5";"De 1 a 3"
3002;4;30;"M";1;44,5;"A";"A";"B";"B";"A";"A";"E";"D";50;45,8;"Masculino";"Sul";"Matutino";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Sim";"Mais de 8";"De 8 a 12"
3002;4;27;"F";4;58,4;"A";"D";"C";"B";"E";"A";"C";"E";62,5;62,5;"Feminino";"Sul";"Noturno";"Solteiro";"Parda";"Ensino Fundamental II";"Ensino Fundamental I";"De 6 a 10 salários mínimos";"Sim";"De 3 a 5";"Mais de 12"
3002;4;22;"M";1;60,6;"A";"A";"C";"E";"E";"A";"C";"C";50;62,5;"Masculino";"Sul";"Matutino";"Solteiro";"Branca";"Ensino Fundamental II";"Ensino Superior";"De 6 a 10 salários mínimos";"Sim";"De 3 a 5";"De 4 a 7"
3002;4;25;"M";4;30,3;"A";"A";"D";"D";"A";"A";"B";"B";37,5;33,3;"Masculino";"Sul";"Noturno";"Solteiro";"Branca";"Ensino Médio";"Ensino Médio";"Até 1,5 salário mínimo";"Sim";"De 1 a 2";"De 1 a 3"
3002;4;27;"M";4;23,5;"A";"A";"B";"B";"C";"B";"A";"B";50;25;"Masculino";"Sul";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"De 3 a 4,5 salários mínimos";"Não";"Nenhum";"De 1 a 3"
3002;3;25;"F";1;55;"A";"A";"D";"E";"D";"A";"C";"B";75;54,2;"Feminino";"Sudeste";"Matutino";"Solteiro";"Branca";"Ensino Médio";"Ensino Superior";"De 4,5 a 6 salários mínimos";"Sim";"De 3 a 5";"De 1 a 3"
3002;3;48;"M";4;53,1;"C";"B";"C";"C";"D";"A";"C";"C";50;54,2;"Masculino";"Sudeste";"Noturno";"Separado";"Preta";"Ensino Fundamental II";"Ensino Fundamental II";"De 4,5 a 6 salários mínimos";"Sim";"De 3 a 5";"De 4 a 7"
3002;3;27;"M";4;76,6;"A";"F";"E";"E";"D";"A";"C";"C";75;83,3;"Masculino";"Sudeste";"Noturno";"Solteiro";"Sem declaracao";"Ensino Superior";"Ensino Superior";"De 4,5 a 6 salários mínimos";"Sim";"De 3 a 5";"De 4 a 7"
3002;3;31;"F";4;63;"E";"D";"B";"B";"A";"B";"C";"D";87,5;58,3;"Feminino";"Sudeste";"Noturno";"Outro";"Parda";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"De 3 a 5";"De 8 a 12"
3002;3;23;"M";4;73,1;"A";"A";"D";"E";"B";"A";"E";"C";75;75;"Masculino";"Sudeste";"Noturno";"Solteiro";"Branca";"Ensino Médio";"Ensino Superior";"De 1,5 e 3 salários mínimos";"Sim";"Mais de 8";"De 4 a 7"
3002;3;27;"F";1;60,3;"A";"A";"B";"D";"A";"A";"E";"D";37,5;62,5;"Feminino";"Sudeste";"Matutino";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Médio";"Até 1,5 salário mínimo";"Sim";"Mais de 8";"De 8 a 12"
3002;3;22;"M";1;25,2;"A";"D";"D";"C";"E";"A";"E";"B";12,5;25;"Masculino";"Sudeste";"Matutino";"Solteiro";"Parda";"Ensino Médio";"Ensino Fundamental II";"De 6 a 10 salários mínimos";"Sim";"Mais de 8";"De 1 a 3"
3002;3;36;"M";4;59,1;"B";"B";"C";"C";"B";"A";"C";"B";50;66,7;"Masculino";"Sudeste";"Noturno";"Casado";"Preta";"Ensino Fundamental II";"Ensino Fundamental II";"De 1,5 e 3 salários mínimos";"Sim";"De 3 a 5";"De 1 a 3"
3002;3;31;"M";4;25,2;"A";"D";"D";"B";"A";"A";"B";"C";50;12,5;"Masculino";"Sudeste";"Noturno";"Solteiro";"Parda";"Ensino Médio";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Sim";"De 1 a 2";"De 4 a 7"
3002;3;22;"F";1;68,6;"A";"A";"C";"B";"B";"B";"C";"D";62,5;66,7;"Feminino";"Sudeste";"Matutino";"Solteiro";"Branca";"Ensino Fundamental II";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Não";"De 3 a 5";"De 8 a 12"
3002;3;38;"F";4;43;"B";"A";"B";"B";"E";"A";"C";"C";37,5;41,7;"Feminino";"Sudeste";"Noturno";"Casado";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"De 6 a 10 salários mínimos";"Sim";"De 3 a 5";"De 4 a 7"
3002;3;24;"F";4;53;"A";"A";"D";"D";"E";"A";"B";"B";50;54,2;"Feminino";"Sudeste";"Noturno";"Solteiro";"Branca";"Ensino Médio";"Ensino Médio";"De 6 a 10 salários mínimos";"Sim";"De 1 a 2";"De 1 a 3"
3002;3;21;"F";1;46,8;"A";"A";"D";"D";"B";"A";"C";"C";50;50;"Feminino";"Sudeste";"Matutino";"Solteiro";"Branca";"Ensino Médio";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Sim";"De 3 a 5";"De 4 a 7"
3002;3;27;"M";1;54,3;"A";"A";"D";"C";"C";"B";"B";"C";62,5;58,3;"Masculino";"Sudeste";"Matutino";"Solteiro";"Branca";"Ensino Médio";"Ensino Fundamental II";"De 3 a 4,5 salários mínimos";"Não";"De 1 a 2";"De 4 a 7"
3002;3;31;"F";1;40;"A";"F";"D";"D";"C";"B";"E";"D";50;29,2;"Feminino";"Sudeste";"Matutino";"Solteiro";"Sem declaracao";"Ensino Médio";"Ensino Médio";"De 3 a 4,5 salários mínimos";"Não";"Mais de 8";"De 8 a 12"
3002;3;21;"M";1;58;"A";"D";"C";"C";"B";"B";"A";"B";62,5;62,5;"Masculino";"Sudeste";"Matutino";"Solteiro";"Parda";"Ensino Fundamental II";"Ensino Fundamental II";"De 1,5 e 3 salários mínimos";"Não";"Nenhum";"De 1 a 3"
3002;3;24;"M";1;77,2;"A";"A";"C";"D";"A";"A";"C";"E";62,5;83,3;"Masculino";"Sudeste";"Matutino";"Solteiro";"Branca";"Ensino Fundamental II";"Ensino Médio";"Até 1,5 salário mínimo";"Sim";"De 3 a 5";"Mais de 12"
3002;3;23;"F";4;64,9;"A";"A";"B";"D";"B";"B";"B";"B";75;62,5;"Feminino";"Sudeste";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Não";"De 1 a 2";"De 1 a 3"
3002;3;23;"F";4;33,6;"A";"B";"D";"C";"A";"A";"E";"E";50;29,2;"Feminino";"Sudeste";"Noturno";"Solteiro";"Preta";"Ensino Médio";"Ensino Fundamental II";"Até 1,5 salário mínimo";"Sim";"Mais de 8";"Mais de 12"
3002;3;22;"M";1;64,6;"A";"B";"D";"D";"B";"B";"C";"C";75;58,3;"Masculino";"Sudeste";"Matutino";"Solteiro";"Preta";"Ensino Médio";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Não";"De 3 a 5";"De 4 a 7"
3002;3;23;"M";4;32,4;"A";"D";"B";"D";"C";"A";"B";"B";37,5;29,2;"Masculino";"Sudeste";"Noturno";"Solteiro";"Parda";"Ensino Fundamental I";"Ensino Médio";"De 3 a 4,5 salários mínimos";"Sim";"De 1 a 2";"De 1 a 3"
3002;3;21;"M";4;47,2;"A";"D";"D";"D";"E";"A";"B";"C";50;54,2;"Masculino";"Sudeste";"Noturno";"Solteiro";"Parda";"Ensino Médio";"Ensino Médio";"De 6 a 10 salários mínimos";"Sim";"De 1 a 2";"De 4 a 7"
3002;3;43;"F";4;54,2;"A";"A";"D";"D";"D";"A";"C";"B";37,5;62,5;"Feminino";"Sudeste";"Noturno";"Solteiro";"Branca";"Ensino Médio";"Ensino Médio";"De 4,5 a 6 salários mínimos";"Sim";"De 3 a 5";"De 1 a 3"
3002;3;28;"M";4;7,5;"B";"D";"D";"B";"A";"B";"D";"C";50;0;"Masculino";"Sudeste";"Noturno";"Casado";"Parda";"Ensino Médio";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"De 6 a 8";"De 4 a 7"
3002;3;22;"M";1;72,3;"A";"A";"D";"D";"B";"A";"B";"C";75;75;"Masculino";"Sudeste";"Matutino";"Solteiro";"Branca";"Ensino Médio";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Sim";"De 1 a 2";"De 4 a 7"
3002;3;21;"F";1;41,7;"A";"D";"B";"D";"C";"B";"B";"E";37,5;41,7;"Feminino";"Sudeste";"Matutino";"Solteiro";"Parda";"Ensino Fundamental I";"Ensino Médio";"De 3 a 4,5 salários mínimos";"Não";"De 1 a 2";"Mais de 12"
3002;3;24;"M";1;58,2;"A";"A";"B";"C";"B";"A";"B";"B";75;62,5;"Masculino";"Sudeste";"Matutino";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Fundamental II";"De 1,5 e 3 salários mínimos";"Sim";"De 1 a 2";"De 1 a 3"
3002;3;21;"F";1;62,8;"A";"B";"D";"B";"B";"B";"D";"E";50;70,8;"Feminino";"Sudeste";"Matutino";"Solteiro";"Preta";"Ensino Médio";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Não";"De 6 a 8";"Mais de 12"
3002;3;24;"F";1;23,5;"A";"F";"C";"C";"A";"B";"D";"B";50;25;"Feminino";"Sudeste";"Matutino";"Solteiro";"Sem declaracao";"Ensino Fundamental II";"Ensino Fundamental II";"Até 1,5 salário mínimo";"Não";"De 6 a 8";"De 1 a 3"
3002;3;23;"M";4;62,1;"A";"D";"C";"C";"D";"B";"A";"C";75;62,5;"Masculino";"Sudeste";"Noturno";"Solteiro";"Parda";"Ensino Fundamental II";"Ensino Fundamental II";"De 4,5 a 6 salários mínimos";"Não";"Nenhum";"De 4 a 7"
3002;3;21;"F";1;68,8;"E";"F";"C";"C";"B";"B";"A";"E";75;75;"Feminino";"Sudeste";"Matutino";"Outro";"Sem declaracao";"Ensino Fundamental II";"Ensino Fundamental II";"De 1,5 e 3 salários mínimos";"Não";"Nenhum";"Mais de 12"
3002;3;21;"M";1;30,6;"A";"D";"C";"D";"A";"A";"B";"B";62,5;33,3;"Masculino";"Sudeste";"Matutino";"Solteiro";"Parda";"Ensino Fundamental II";"Ensino Médio";"Até 1,5 salário mínimo";"Sim";"De 1 a 2";"De 1 a 3"
3002;3;23;"M";1;74;"A";"F";"E";"D";"F";"A";"A";"A";100;70,8;"Masculino";"Sudeste";"Matutino";"Solteiro";"Sem declaracao";"Ensino Superior";"Ensino Médio";"De 10 a 30 salários mínimos";"Sim";"Nenhum";"Nenhuma"
3002;3;25;"M";1;76,2;"A";"D";"D";"B";"C";"A";"C";"C";62,5;83,3;"Masculino";"Sudeste";"Matutino";"Solteiro";"Parda";"Ensino Médio";"Ensino Fundamental I";"De 3 a 4,5 salários mínimos";"Sim";"De 3 a 5";"De 4 a 7"
3002;3;37;"F";4;46,6;"A";"A";"B";"B";"B";"A";"B";"C";62,5;54,2;"Feminino";"Sudeste";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Sim";"De 1 a 2";"De 4 a 7"
3002;3;39;"M";4;40,2;"B";"B";"C";"B";"D";"A";"B";"B";50;37,5;"Masculino";"Sudeste";"Noturno";"Casado";"Preta";"Ensino Fundamental II";"Ensino Fundamental I";"De 4,5 a 6 salários mínimos";"Sim";"De 1 a 2";"De 1 a 3"
3002;3;26;"M";1;66,8;"A";"F";"C";"F";"C";"A";"C";"E";75;66,7;"Masculino";"Sudeste";"Matutino";"Solteiro";"Sem declaracao";"Ensino Fundamental II";"Pós Graduação";"De 3 a 4,5 salários mínimos";"Sim";"De 3 a 5";"Mais de 12"
3002;3;26;"F";4;78;"A";"D";"E";"D";"D";"A";"C";"C";87,5;87,5;"Feminino";"Sudeste";"Noturno";"Solteiro";"Parda";"Ensino Superior";"Ensino Médio";"De 4,5 a 6 salários mínimos";"Sim";"De 3 a 5";"De 4 a 7"
3002;3;39;"M";4;53,3;"A";"B";"A";"B";"B";"B";"C";"C";75;54,2;"Masculino";"Sudeste";"Noturno";"Solteiro";"Preta";"Nenhuma";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Não";"De 3 a 5";"De 4 a 7"
3002;3;44;"M";4;55,1;"C";"A";"C";"C";"E";"A";"B";"B";50;58,3;"Masculino";"Sudeste";"Noturno";"Separado";"Branca";"Ensino Fundamental II";"Ensino Fundamental II";"De 6 a 10 salários mínimos";"Sim";"De 1 a 2";"De 1 a 3"
3002;3;24;"F";4;26,1;"A";"A";"B";"B";"A";"B";"C";"B";50;20,8;"Feminino";"Sudeste";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"De 3 a 5";"De 1 a 3"
3002;3;33;"M";1;57,8;"A";"D";"D";"C";"B";"A";"D";"C";50;54,2;"Masculino";"Sudeste";"Matutino";"Solteiro";"Parda";"Ensino Médio";"Ensino Fundamental II";"De 1,5 e 3 salários mínimos";"Sim";"De 6 a 8";"De 4 a 7"
